id	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#all classifications	featureId
237_0bfaeea3f91a314c1b0296ca0294e0acab4f226c_sirius_252	C9H12O4	[M - H2O + H]+	C9H10O3	Polyketides	0.6105386018753052	Monoterpenoids	0.43585824966430664	Iridoids monoterpenoids	0.47679001092910767	Pyranones and derivatives	0.21334870159626007			Pyranones and derivatives	0.21334870159626007	Pyrans	0.243040531873703	Organoheterocyclic compounds	0.9946999549865723	Organic compounds; Organoheterocyclic compounds; Lactones; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Secondary alcohols; Carbonyl compounds; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	252
238_0bfaeea3f91a314c1b0296ca0294e0acab4f226c_sirius_253	C15H22O9	[M - H2O + H]+	C15H20O8	Terpenoids	0.9958719611167908	Monoterpenoids	0.998437225818634	Iridoids monoterpenoids	0.9960455298423767	Iridoid O-glycosides	0.9186564683914185	Iridoid O-glycosides	0.9186564683914185	Terpene glycosides	0.9499454498291016	Prenol lipids	0.9576876163482666	Lipids and lipid-like molecules	0.884339451789856	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Prenol lipids; Primary alcohols; Organooxygen compounds; Monocarboxylic acids and derivatives; Cyclic alcohols and derivatives; Hexoses; Monosaccharides; Monoterpenoids; Bicyclic monoterpenoids; Iridoids and derivatives; Acetals; Secondary alcohols; Tertiary alcohols; Oxanes; Terpene glycosides; Glycosyl compounds; O-glycosyl compounds; Polyols; Iridoid O-glycosides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	253
239_0bfaeea3f91a314c1b0296ca0294e0acab4f226c_sirius_254	C17H29NO11	[M + H]+	C17H29NO11	Amino acids and Peptides	0.8978469967842102	Amino acid glycosides	0.7504907250404358	Cyanogenic glycosides	0.6744900941848755	Cyanogenic glycosides	0.5770257115364075	Glycosyl compounds	0.9883939027786255	Carbohydrates and carbohydrate conjugates	0.999834418296814	Organooxygen compounds	0.9999998807907104	Organic oxygen compounds	1.0	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Monocarboxylic acids and derivatives; Cyclic alcohols and derivatives; Hexoses; Monosaccharides; Acetals; Secondary alcohols; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Cyanogenic glycosides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	254
240_0bfaeea3f91a314c1b0296ca0294e0acab4f226c_sirius_255	C17H26O11	[M + Na]+	C17H26O11	Terpenoids	0.9980704188346863	Monoterpenoids	0.9997383952140808	Iridoids monoterpenoids	0.9914668798446655	Iridoid O-glycosides	0.983244001865387	Iridoid O-glycosides	0.983244001865387	Terpene glycosides	0.9477558732032776	Prenol lipids	0.9070531725883484	Lipids and lipid-like molecules	0.6907258033752441	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Cyclic alcohols and derivatives; Hexoses; Monosaccharides; Monoterpenoids; Bicyclic monoterpenoids; Acetals; Secondary alcohols; Tertiary alcohols; Carbonyl compounds; Oxanes; Terpene glycosides; Glycosyl compounds; O-glycosyl compounds; Polyols; Organic oxides; Iridoid O-glycosides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	255
242_0bfaeea3f91a314c1b0296ca0294e0acab4f226c_sirius_257	C19H35NO12	[M - H2O + H]+	C19H33NO11	Carbohydrates	0.40544313192367554	Monoterpenoids	0.07119610160589218	Amino cyclitols	0.400492399930954	Hexoses	0.7191614508628845	Monosaccharides	0.873952329158783	Carbohydrates and carbohydrate conjugates	0.999382495880127	Organooxygen compounds	1.0	Organic oxygen compounds	1.0	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Cyclic alcohols and derivatives; Hexoses; Monosaccharides; Acetals; Secondary alcohols; Tertiary alcohols; 1,2-aminoalcohols; Oxanes; Glycosyl compounds; O-glycosyl compounds; Dialkylamines; Polyols; Amines; Secondary amines; Alkanolamines; Aminocyclitols and derivatives; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	257
243_0bfaeea3f91a314c1b0296ca0294e0acab4f226c_sirius_259	C18H21N5O6	[M + H]+	C18H21N5O6	Carbohydrates	0.9957486987113953	Nucleosides	0.99154132604599	Purine nucleos(t)ides	0.9624838829040527	Purine nucleosides	0.9474319815635681					Purine nucleosides	0.9474319815635681	Nucleosides, nucleotides, and analogues	0.9781706929206848	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Pyrimidines and pyrimidine derivatives; Imidazoles; Purines and purine derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Nucleosides, nucleotides, and analogues; Organooxygen compounds; Fatty acid esters; Azoles; Purine nucleosides; Carboxylic acid derivatives; Carboxylic acid esters; Diazines; Monosaccharides; Secondary carboxylic acid amides; Imidazopyrimidines; Carbonyl compounds; Glycosylamines; Benzene and substituted derivatives; Substituted imidazoles; N-substituted imidazoles; Benzenoids; Primary amines; Tetrahydrofurans; Imidolactams; Fatty Acyls; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	259
244_0bfaeea3f91a314c1b0296ca0294e0acab4f226c_sirius_260	C14H27NO8	[M + H]+	C14H27NO8	Amino acids and Peptides	0.9472538232803345	Fatty acyl glycosides	0.1995985060930252	Dipeptides	0.04537903517484665	Hexoses	0.9637240767478943	Monosaccharides	0.9955679774284363	Carbohydrates and carbohydrate conjugates	0.9998549222946167	Organooxygen compounds	1.0	Organic oxygen compounds	1.0	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Fatty acids and conjugates; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Hexoses; Monosaccharides; Acetals; Secondary alcohols; Heterocyclic fatty acids; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Amines; Fatty Acyls; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	260
245_0bfaeea3f91a314c1b0296ca0294e0acab4f226c_sirius_261	C21H34O12	[M - H2O + H]+	C21H32O11	Terpenoids	0.9372156858444214	Sesquiterpenoids	0.641558825969696	Iridoids monoterpenoids	0.17445360124111176	Terpene glycosides	0.7691144347190857			Terpene glycosides	0.7691144347190857	Prenol lipids	0.8146712779998779	Lipids and lipid-like molecules	0.7713000774383545	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Prenol lipids; Primary alcohols; Organooxygen compounds; Carboxylic acid esters; Cyclic alcohols and derivatives; Disaccharides; Acetals; Secondary alcohols; Tertiary alcohols; Oxanes; Terpene glycosides; Glycosyl compounds; O-glycosyl compounds; Polyols; Tetrahydrofurans; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	261
248_0bfaeea3f91a314c1b0296ca0294e0acab4f226c_sirius_265	C32H33N3O6	[M + H]+	C32H33N3O6	Amino acids and Peptides	0.8429991006851196	Ornithine alkaloids	0.30885761976242065	Polyamines	0.37388521432876587	Alpha amino acids and derivatives	0.8936900496482849	Amino acids and derivatives	0.697283923625946	Amino acids, peptides, and analogues	0.6930882930755615	Carboxylic acids and derivatives	0.9979740977287292	Organic acids and derivatives	0.9999485015869141	Organic compounds; Amino acids, peptides, and analogues; Styrenes; Alpha amino acids and derivatives; Alkyl aryl ethers; Anisoles; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Cinnamic acids and derivatives; Carboxylic acid derivatives; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Cinnamic acid amides; Organic oxides; Dimethoxybenzenes; Methoxybenzenes; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities	265
250_0bfaeea3f91a314c1b0296ca0294e0acab4f226c_sirius_267	C17H21N5O3	[M + H]+	C17H21N5O3	Alkaloids	0.6251206398010254	Nucleosides	0.2085820585489273	Purine nucleos(t)ides	0.5367112159729004	Tyrosine and derivatives	0.05872645601630211	Amino acids and derivatives	0.0055139814503490925	Amino acids, peptides, and analogues	0.005341525189578533	Carboxylic acids and derivatives	0.031281884759664536	Organic acids and derivatives	0.1009737104177475	Organic compounds; Organoheterocyclic compounds; Pyrimidines and pyrimidine derivatives; Alkyl aryl ethers; Alcohols and polyols; Phenols; Phenethylamines; Amphetamines and derivatives; Ethers; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Monoalkylamines; Aminopyrimidines and derivatives; Diazines; Benzene and substituted derivatives; N-substituted imidazoles; Phenol ethers; Benzenoids; Amines; Primary amines; Aralkylamines; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Organic nitrogen compounds; Phenoxy compounds; Chemical entities	267
251_0bfaeea3f91a314c1b0296ca0294e0acab4f226c_sirius_268	C16H29NO9	[M + H]+	C16H29NO9	Amino acids and Peptides	0.7758371233940125	Small peptides	0.12598916888237	Dipeptides	0.11636213958263397	Alkyl glycosides	0.7428694367408752	Alkyl glycosides	0.7428694367408752	Fatty acyl glycosides	0.9011392593383789	Fatty Acyls	0.8705419898033142	Lipids and lipid-like molecules	0.8908179998397827	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Hexoses; Monosaccharides; Acetals; Secondary alcohols; Fatty acyl glycosides; Carbonyl compounds; Oxanes; Glycosyl compounds; Alkyl glycosides; O-glycosyl compounds; Polyols; Fatty acyl glycosides of mono- and disaccharides; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	268
253_0bfaeea3f91a314c1b0296ca0294e0acab4f226c_sirius_270	C18H25N5O4	[M + H]+	C18H25N5O4	Carbohydrates	0.5107081532478333	Nucleosides	0.43852266669273376	Purine nucleos(t)ides	0.36673763394355774	Phenylalanine and derivatives	0.4617365002632141	Amino acids and derivatives	0.5642440319061279	Amino acids, peptides, and analogues	0.5483942627906799	Carboxylic acids and derivatives	0.6284686326980591	Organic acids and derivatives	0.6005992889404297	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Pyrimidines and pyrimidine derivatives; Imidazoles; Alkyl aryl ethers; Alcohols and polyols; Anisoles; Phenethylamines; Amphetamines and derivatives; Purines and purine derivatives; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; Aminopyrimidines and derivatives; Secondary carboxylic acid amides; Imidazopyrimidines; Carbonyl compounds; Benzene and substituted derivatives; Alpha amino acid amides; Substituted imidazoles; N-substituted imidazoles; Phenol ethers; Benzenoids; Amines; Primary amines; 6-aminopurines; 6-alkylaminopurines; Imidolactams; Aralkylamines; Dialkylarylamines; Fatty Acyls; Methoxybenzenes; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities	270
254_0bfaeea3f91a314c1b0296ca0294e0acab4f226c_sirius_271	C13H16O8	[M - H2O + H]+	C13H14O7	Shikimates and Phenylpropanoids	0.9983744621276855	Phenolic acids (C6-C1)	0.9843191504478455	Simple phenolic acids	0.9666251540184021	Hexoses	0.8949874043464661	Monosaccharides	0.9988200068473816	Carbohydrates and carbohydrate conjugates	0.9998155236244202	Organooxygen compounds	1.0	Organic oxygen compounds	1.0	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Phenols; Benzoic acids and derivatives; Sugar acids and derivatives; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Benzoyl derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Benzoic acid esters; Hexoses; Monosaccharides; Acetals; Secondary alcohols; Oxanes; Glycosyl compounds; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Benzenoids; Benzoic acids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; p-Hydroxybenzoic acid esters; p-Hydroxybenzoic acid alkyl esters; Chemical entities	271
255_0bfaeea3f91a314c1b0296ca0294e0acab4f226c_sirius_272	C16H25NO8	[M + H]+	C16H25NO8	Amino acids and Peptides	0.6171402335166931	Amino acid glycosides	0.31578177213668823	Cyanogenic glycosides	0.46196508407592773	Hexoses	0.9850053787231445	Monosaccharides	0.9865230917930603	Carbohydrates and carbohydrate conjugates	0.9993728995323181	Organooxygen compounds	0.9999997615814209	Organic oxygen compounds	1.0	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Ethers; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Cyclic alcohols and derivatives; Hexoses; Monosaccharides; Acetals; Secondary alcohols; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Cyclitols and derivatives; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	272
256_0bfaeea3f91a314c1b0296ca0294e0acab4f226c_sirius_273	C18H21N5O6	[M + H]+	C18H21N5O6	Shikimates and Phenylpropanoids	0.6203301548957825	Histidine alkaloids	0.4347950518131256	Imidazole alkaloids	0.39319106936454773	Amino acids and derivatives	0.718109667301178	Amino acids and derivatives	0.718109667301178	Amino acids, peptides, and analogues	0.7197171449661255	Carboxylic acids and derivatives	0.9896547794342041	Organic acids and derivatives	0.9935077428817749	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Amino acids, peptides, and analogues; Styrenes; Coumaric acids and derivatives; Pyrimidines and pyrimidine derivatives; Triazoles; Alkyl aryl ethers; Phenols; Anisoles; Methoxyphenols; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Azoles; Cinnamic acids and derivatives; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Aminopyrimidines and derivatives; Hydroxycinnamic acids and derivatives; Monosaccharides; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Amines; Primary amines; Carboximidamides; Cinnamic acid esters; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Organic oxides; Dimethoxybenzenes; Methoxybenzenes; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities	273
257_0bfaeea3f91a314c1b0296ca0294e0acab4f226c_sirius_274	C19H22O11	[M - H2O + H]+	C19H20O10	Polyketides	0.5335622429847717	Phenolic acids (C6-C1)	0.4851919710636139	Simple phenolic acids	0.5443775653839111	Phenolic glycosides	0.7624534964561462	Glycosyl compounds	0.9792881608009338	Carbohydrates and carbohydrate conjugates	0.9973512887954712	Organooxygen compounds	0.9999998807907104	Organic oxygen compounds	1.0	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Phenols; Benzoic acids and derivatives; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Benzoyl derivatives; Organooxygen compounds; Carboxylic acid esters; Hydroxybenzoic acid derivatives; Benzoic acid esters; Hexoses; Monosaccharides; Acetals; Secondary alcohols; Oxanes; Glycosyl compounds; C-glycosyl compounds; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Phenol ethers; Benzenoids; Vinylogous acids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Phenolic glycosides; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities	274
